User_ID,Customer_Name,Gender,Age,Occupation,Monthly_Income,Phone_Number,Email,Account_Number,UPI_ID,City,State,Preferred_Payment_Method,Preferred_Device,Preferred_Browser,Average_Spending,Maximum_Spending,Preferred_Transaction_Hour,Account_Creation_Date,Account_Age_Days
USR0128,Jagrati Wable,Female,54,Student,178621,8364156359,jagrati.wable705@gmail.com,ACC6888247736,jagrati464@pay,Hyderabad,Telangana,UPI,Tablet,Firefox,4837,77392,19,2021-12-12,1696
USR0129,Gopal Sidhu,Female,59,Business,85434,1058544924,gopal.sidhu36@gmail.com,ACC4159699467,gopal521@pay,Bangalore,Karnataka,Wallet,MacBook,Chrome,2644,34372,21,2026-07-20,15
USR0130,Mugdha Bajwa,Male,57,Business,201922,7801119789,mugdha.bajwa214@gmail.com,ACC1526723719,mugdha883@pay,Ahmedabad,Gujarat,UPI,MacBook,Firefox,7861,149359,9,2020-08-14,2181
USR0131,Jonathan Dora,Female,60,Government Employee,206001,7064697954,jonathan.dora573@gmail.com,ACC7623575561,jonathan922@pay,Bangalore,Karnataka,Credit Card,iPhone,Firefox,7001,112016,14,2024-03-24,863
USR0132,Vedant Dubey,Male,30,Doctor,82058,0279456882,vedant.dubey36@gmail.com,ACC7752880042,vedant488@pay,Ahmedabad,Gujarat,Wallet,iPhone,Chrome,1038,14532,19,2019-08-15,2546
USR0133,Lakshmi Tailor,Female,51,Lawyer,221631,4114777181,lakshmi.tailor853@gmail.com,ACC3469178881,lakshmi138@pay,Kolkata,West Bengal,Credit Card,Android,Safari,4316,69056,11,2020-05-21,2266
USR0134,Om Bandi,Male,26,Lawyer,151822,6443686848,om.bandi861@gmail.com,ACC5952163720,om178@pay,Chennai,Tamil Nadu,Debit Card,Windows Laptop,Firefox,3334,46676,9,2026-06-25,40
USR0135,Pranit Vig,Female,30,Designer,91945,8145876147,pranit.vig650@gmail.com,ACC3291270703,pranit524@pay,Hyderabad,Telangana,Debit Card,Tablet,Firefox,1902,28530,8,2021-03-29,1954
USR0136,Vedika Swaminathan,Male,23,Student,188153,1244153307,vedika.swaminathan281@gmail.com,ACC3796581976,vedika795@pay,Kochi,Kerala,Wallet,MacBook,Chrome,4579,64106,16,2020-05-15,2272
USR0137,Aarnav Dua,Female,33,Lawyer,97970,4464757839,aarnav.dua84@gmail.com,ACC3957572769,aarnav171@pay,Ahmedabad,Gujarat,Net Banking,MacBook,Safari,4304,47344,17,2020-01-27,2381
USR0138,Jasmit Dash,Male,38,Government Employee,212466,4261913155,jasmit.dash418@gmail.com,ACC3412273600,jasmit336@pay,Pune,Maharashtra,Debit Card,MacBook,Chrome,2691,51129,14,2022-01-01,1676
USR0139,Eesha Sood,Male,24,Student,96077,5755982478,eesha.sood894@gmail.com,ACC7937993287,eesha264@pay,Kolkata,West Bengal,Debit Card,Windows Laptop,Edge,2055,20550,22,2025-04-25,466
USR0140,Daksh Garg,Female,49,Business,150382,1486008313,daksh.garg102@gmail.com,ACC9354711271,daksh527@pay,Chennai,Tamil Nadu,Net Banking,iPhone,Firefox,5278,84448,8,2023-11-14,994
USR0141,Joshua Gour,Male,36,Accountant,176635,6432568497,joshua.gour302@gmail.com,ACC3305069227,joshua877@pay,Ahmedabad,Gujarat,UPI,MacBook,Firefox,7729,100477,18,2024-04-25,831
USR0142,Bhavya Parmar,Female,41,Student,125010,1444806994,bhavya.parmar593@gmail.com,ACC3412985084,bhavya381@pay,Chennai,Tamil Nadu,Wallet,Windows Laptop,Chrome,3664,69616,15,2024-09-07,696
USR0143,Brijesh Sanghvi,Male,26,Software Engineer,123259,7441512410,brijesh.sanghvi823@gmail.com,ACC9533188043,brijesh581@pay,Pune,Maharashtra,Credit Card,iPhone,Firefox,5435,92395,8,2023-05-22,1170
USR0144,Pranav Shah,Male,20,Doctor,207063,3905234856,pranav.shah833@gmail.com,ACC2962750929,pranav630@pay,Pune,Maharashtra,Wallet,iPhone,Edge,5522,82830,12,2020-04-26,2291
USR0145,Gaurang Chadha,Female,57,Business,175641,0838887332,gaurang.chadha529@gmail.com,ACC7581349462,gaurang735@pay,Pune,Maharashtra,Wallet,Windows Laptop,Safari,7182,35910,18,2024-11-25,617
USR0146,Aadi Krishnamurthy,Female,61,Software Engineer,129193,1495127428,aadi.krishnamurthy325@gmail.com,ACC9704383251,aadi495@pay,Kochi,Kerala,Credit Card,Tablet,Firefox,6409,38454,22,2020-04-23,2294
USR0147,Ayaan Bhalla,Male,51,Freelancer,223058,3502444632,ayaan.bhalla161@gmail.com,ACC2040226318,ayaan596@pay,Kolkata,West Bengal,UPI,iPhone,Chrome,4112,61680,20,2022-02-16,1630
USR0148,Elijah Cheema,Male,44,Teacher,127577,7249980307,elijah.cheema803@gmail.com,ACC4124168227,elijah732@pay,Jaipur,Rajasthan,Debit Card,Tablet,Firefox,5094,76410,22,2024-03-26,861
USR0149,William Verma,Female,38,Doctor,140498,3968246659,william.verma360@gmail.com,ACC7641192909,william702@pay,Jaipur,Rajasthan,Credit Card,Tablet,Safari,2075,24900,15,2019-07-14,2578
USR0150,Gayathri Raghavan,Female,32,Business,222158,5735673260,gayathri.raghavan731@gmail.com,ACC8322868827,gayathri334@pay,Delhi,Delhi,Net Banking,Windows Laptop,Edge,2857,22856,19,2024-09-13,690
USR0151,Bhavya Peri,Female,40,Doctor,96140,2699192168,bhavya.peri304@gmail.com,ACC5634396131,bhavya956@pay,Chennai,Tamil Nadu,Net Banking,Windows Laptop,Safari,2252,24772,15,2020-03-25,2323
USR0152,Thomas Chhabra,Female,26,Software Engineer,181396,4180487342,thomas.chhabra255@gmail.com,ACC2041349374,thomas695@pay,Kochi,Kerala,Wallet,iPhone,Firefox,930,7440,20,2026-07-09,26
USR0153,Vrinda Oza,Female,63,Accountant,46357,2908170037,vrinda.oza15@gmail.com,ACC5973319056,vrinda678@pay,Hyderabad,Telangana,Net Banking,MacBook,Firefox,6692,93688,17,2022-05-01,1556
USR0154,Gopal Varghese,Female,59,Student,221516,3702144756,gopal.varghese677@gmail.com,ACC3465883999,gopal557@pay,Bangalore,Karnataka,UPI,iPhone,Safari,7727,77270,8,2020-01-04,2404
USR0155,Rayaan Rao,Female,49,Doctor,216346,4020022264,rayaan.rao907@gmail.com,ACC1160916026,rayaan315@pay,Delhi,Delhi,Wallet,Tablet,Chrome,3244,45416,21,2019-01-24,2749
USR0156,Urishilla Panchal,Female,26,Designer,142688,3260699518,urishilla.panchal207@gmail.com,ACC4473829163,urishilla348@pay,Delhi,Delhi,Debit Card,MacBook,Edge,6386,63860,7,2020-06-09,2247
USR0157,Neel Deol,Female,36,Freelancer,196790,6075067180,neel.deol189@gmail.com,ACC2408434291,neel420@pay,Mumbai,Maharashtra,UPI,iPhone,Firefox,4411,66165,14,2022-10-21,1383
USR0158,Unni Brar,Male,34,Lawyer,81740,6370819850,unni.brar781@gmail.com,ACC6710697191,unni606@pay,Ahmedabad,Gujarat,Wallet,Android,Edge,5854,93664,14,2023-05-28,1164
USR0159,Siddharth Saha,Male,60,Software Engineer,142000,3489887166,siddharth.saha173@gmail.com,ACC6562144159,siddharth639@pay,Delhi,Delhi,Debit Card,iPhone,Firefox,4417,39753,21,2022-10-16,1388
USR0160,Vinaya Chada,Female,44,Designer,143424,4974070005,vinaya.chada831@gmail.com,ACC9941564880,vinaya467@pay,Jaipur,Rajasthan,Wallet,Windows Laptop,Chrome,5121,40968,8,2022-05-24,1533
USR0161,Ojasvi Minhas,Male,54,Designer,59282,6814897228,ojasvi.minhas345@gmail.com,ACC2897690739,ojasvi706@pay,Hyderabad,Telangana,Debit Card,Tablet,Safari,1244,23636,8,2022-02-28,1618
USR0162,Hritik Shukla,Female,26,Designer,128901,7882775050,hritik.shukla587@gmail.com,ACC9837912162,hritik483@pay,Ahmedabad,Gujarat,Credit Card,Android,Safari,2584,12920,13,2025-06-30,400
USR0163,Nidhi Dass,Male,20,Lawyer,110316,5021287407,nidhi.dass564@gmail.com,ACC5269728610,nidhi967@pay,Bangalore,Karnataka,UPI,MacBook,Chrome,2851,51318,12,2018-10-22,2843
USR0164,Amruta Thaker,Male,59,Lawyer,118162,7231878810,amruta.thaker469@gmail.com,ACC9189503254,amruta394@pay,Kolkata,West Bengal,UPI,Tablet,Firefox,5853,93648,10,2020-11-22,2081
USR0165,Yashawini Puri,Male,52,Lawyer,158632,6793820418,yashawini.puri755@gmail.com,ACC5203589186,yashawini864@pay,Hyderabad,Telangana,UPI,Android,Edge,4292,77256,19,2025-10-31,277
USR0166,Yashawini Ramachandran,Male,33,Accountant,110743,0829837338,yashawini.ramachandran292@gmail.com,ACC4287754238,yashawini42@pay,Hyderabad,Telangana,Net Banking,Tablet,Chrome,2471,27181,9,2023-05-26,1166
USR0167,Dhruv Chhabra,Male,56,Student,137031,5025052097,dhruv.chhabra698@gmail.com,ACC1209063208,dhruv768@pay,Kochi,Kerala,UPI,MacBook,Safari,2419,26609,8,2022-04-03,1584
USR0168,Sarthak Rattan,Male,50,Business,81384,7135572856,sarthak.rattan336@gmail.com,ACC8809893329,sarthak252@pay,Kochi,Kerala,Credit Card,iPhone,Firefox,3887,54418,15,2022-08-02,1463
USR0169,Qabil Sethi,Male,53,Freelancer,212731,2727754828,qabil.sethi651@gmail.com,ACC8210176888,qabil579@pay,Hyderabad,Telangana,Net Banking,Android,Edge,5770,98090,17,2018-10-18,2847
USR0170,Nidhi Sampath,Female,44,Doctor,98613,7572685332,nidhi.sampath198@gmail.com,ACC3033747850,nidhi879@pay,Kolkata,West Bengal,Debit Card,Windows Laptop,Firefox,7100,134900,8,2021-07-22,1839
USR0171,Ishwar Barad,Female,44,Designer,158934,9816904884,ishwar.barad407@gmail.com,ACC6338036681,ishwar218@pay,Hyderabad,Telangana,Credit Card,Android,Safari,7439,119024,9,2019-05-18,2635
USR0172,Wyatt Sen,Male,21,Business,118872,3687578494,wyatt.sen627@gmail.com,ACC1312606333,wyatt833@pay,Kochi,Kerala,Wallet,Tablet,Firefox,4427,48697,17,2018-10-26,2839
USR0173,Gayathri Sehgal,Female,18,Teacher,69813,3575588981,gayathri.sehgal774@gmail.com,ACC6173344564,gayathri947@pay,Bangalore,Karnataka,Debit Card,Tablet,Edge,6853,95942,19,2021-10-31,1738
USR0174,Anika Bandi,Female,52,Government Employee,100851,5102310085,anika.bandi378@gmail.com,ACC7430757004,anika110@pay,Delhi,Delhi,Net Banking,Windows Laptop,Firefox,3536,53040,20,2020-11-02,2101
USR0175,Bhavya Zacharia,Male,54,Teacher,214314,0225185704,bhavya.zacharia26@gmail.com,ACC7088451458,bhavya166@pay,Hyderabad,Telangana,Debit Card,Windows Laptop,Firefox,3611,43332,22,2023-08-25,1075
USR0176,Laban Bal,Female,34,Accountant,209676,3835041474,laban.bal481@gmail.com,ACC8709361138,laban183@pay,Ahmedabad,Gujarat,Debit Card,Tablet,Safari,2007,12042,8,2021-10-13,1756
USR0177,Quincy Subramanian,Male,60,Student,220366,1240828319,quincy.subramanian432@gmail.com,ACC3708842947,quincy79@pay,Chennai,Tamil Nadu,Debit Card,Android,Firefox,4642,88198,18,2022-12-16,1327
USR0178,Tanveer Halder,Male,57,Freelancer,146669,5963148226,tanveer.halder26@gmail.com,ACC9618334441,tanveer574@pay,Ahmedabad,Gujarat,Net Banking,Android,Chrome,4836,62868,16,2022-02-20,1626
USR0179,Bhavna Banik,Male,50,Lawyer,231332,8016115728,bhavna.banik119@gmail.com,ACC4942989764,bhavna546@pay,Hyderabad,Telangana,Debit Card,iPhone,Firefox,5577,72501,18,2023-02-01,1280
USR0180,Saumya Basak,Female,43,Software Engineer,117793,7549304276,saumya.basak480@gmail.com,ACC3426665919,saumya723@pay,Kolkata,West Bengal,Debit Card,Windows Laptop,Chrome,5855,35130,9,2026-02-18,167
USR0181,Anmol Sagar,Female,42,Lawyer,164887,5093446300,anmol.sagar67@gmail.com,ACC3734812163,anmol729@pay,Ahmedabad,Gujarat,Debit Card,Android,Safari,7424,133632,17,2026-07-15,20
USR0182,Libni Badal,Male,51,Student,80231,2998566041,libni.badal932@gmail.com,ACC7337225482,libni57@pay,Mumbai,Maharashtra,UPI,Windows Laptop,Chrome,1969,29535,7,2019-12-01,2438
USR0183,Prisha Chaudhry,Male,55,Doctor,217198,4277320212,prisha.chaudhry961@gmail.com,ACC5625411308,prisha176@pay,Kolkata,West Bengal,Wallet,iPhone,Safari,6046,90690,19,2022-01-12,1665
USR0184,Januja Nazareth,Male,62,Software Engineer,151279,5665960220,januja.nazareth64@gmail.com,ACC5714524551,januja247@pay,Pune,Maharashtra,UPI,Windows Laptop,Safari,6836,102540,7,2021-05-15,1907
USR0185,Bhavani Jayaraman,Female,46,Accountant,79805,2836768255,bhavani.jayaraman576@gmail.com,ACC9337145038,bhavani452@pay,Pune,Maharashtra,Debit Card,Tablet,Safari,1202,16828,14,2025-08-27,342
USR0186,Harini Wason,Male,23,Business,60428,7085488666,harini.wason738@gmail.com,ACC6968380957,harini379@pay,Kolkata,West Bengal,UPI,Android,Chrome,3025,57475,18,2019-12-19,2420
USR0187,Ishanvi Dutta,Female,24,Doctor,42884,9008261105,ishanvi.dutta451@gmail.com,ACC2752536389,ishanvi36@pay,Hyderabad,Telangana,UPI,Windows Laptop,Chrome,5390,80850,19,2023-04-22,1200
USR0188,Vasana Natt,Male,36,Lawyer,121659,5108054227,vasana.natt752@gmail.com,ACC5201221330,vasana595@pay,Bangalore,Karnataka,Wallet,iPhone,Safari,1888,16992,15,2023-01-11,1301
USR0189,Chandresh Randhawa,Female,35,Accountant,58255,1367832078,chandresh.randhawa181@gmail.com,ACC7161887665,chandresh441@pay,Bangalore,Karnataka,Credit Card,MacBook,Chrome,3458,44954,14,2019-06-12,2610
USR0190,Hiral Karpe,Female,56,Freelancer,71261,3201258721,hiral.karpe119@gmail.com,ACC5876890399,hiral16@pay,Ahmedabad,Gujarat,Net Banking,Windows Laptop,Safari,7086,106290,21,2026-06-29,36
USR0191,Ekalinga Raju,Female,45,Freelancer,55684,1305396478,ekalinga.raju338@gmail.com,ACC3986257683,ekalinga500@pay,Delhi,Delhi,Credit Card,iPhone,Safari,3114,43596,22,2020-01-27,2381
USR0192,Kalpit Keer,Male,38,Lawyer,93479,4375258160,kalpit.keer383@gmail.com,ACC3421719519,kalpit616@pay,Kolkata,West Bengal,Wallet,iPhone,Chrome,6457,122683,13,2023-07-12,1119
USR0193,Qushi Raj,Female,36,Software Engineer,234686,7694629367,qushi.raj699@gmail.com,ACC3144490990,qushi658@pay,Kolkata,West Bengal,Credit Card,iPhone,Edge,5895,53055,20,2024-02-17,899
USR0194,Madhavi Pal,Female,22,Accountant,176744,2718338122,madhavi.pal606@gmail.com,ACC8265834251,madhavi566@pay,Ahmedabad,Gujarat,UPI,Windows Laptop,Chrome,1395,16740,18,2022-10-01,1403
USR0195,Nachiket Peri,Male,59,Freelancer,31612,8673624274,nachiket.peri670@gmail.com,ACC8527715219,nachiket998@pay,Kochi,Kerala,Net Banking,Android,Chrome,1307,16991,14,2021-01-13,2029
USR0196,Bimala Pingle,Male,46,Government Employee,122533,0581271013,bimala.pingle800@gmail.com,ACC5942411853,bimala35@pay,Ahmedabad,Gujarat,Net Banking,Android,Edge,3907,27349,10,2021-01-19,2023
USR0197,Tanveer Hayre,Male,40,Business,109932,9390201678,tanveer.hayre813@gmail.com,ACC7369118672,tanveer497@pay,Ahmedabad,Gujarat,UPI,MacBook,Safari,3112,21784,16,2021-05-28,1894
USR0198,Tanmayi Hayre,Male,63,Software Engineer,25920,2660112400,tanmayi.hayre673@gmail.com,ACC4436189121,tanmayi962@pay,Pune,Maharashtra,Debit Card,Tablet,Firefox,5021,50210,17,2020-09-04,2160
USR0199,Damyanti Rai,Female,47,Teacher,229126,0484317865,damyanti.rai654@gmail.com,ACC1792214339,damyanti665@pay,Kolkata,West Bengal,Net Banking,MacBook,Chrome,6540,71940,21,2019-05-31,2622
USR0200,Kamya Sani,Female,42,Student,204742,1749006974,kamya.sani220@gmail.com,ACC4418828570,kamya601@pay,Mumbai,Maharashtra,UPI,Tablet,Firefox,3496,52440,13,2023-01-29,1283
USR0201,Hritik Gole,Female,25,Business,195820,6563031569,hritik.gole550@gmail.com,ACC5785590330,hritik370@pay,Ahmedabad,Gujarat,Net Banking,Tablet,Firefox,7166,100324,9,2024-10-07,666
USR0202,Nihal Salvi,Male,38,Software Engineer,82540,6141242456,nihal.salvi129@gmail.com,ACC6081137534,nihal720@pay,Delhi,Delhi,Debit Card,Tablet,Safari,3926,35334,19,2020-07-15,2211
USR0203,Jasmit Sen,Female,29,Accountant,186592,5370511443,jasmit.sen720@gmail.com,ACC6011649263,jasmit305@pay,Jaipur,Rajasthan,Debit Card,iPhone,Edge,7397,140543,8,2023-01-21,1291
USR0204,Manya Nazareth,Female,18,Accountant,55791,6745933054,manya.nazareth844@gmail.com,ACC8099880573,manya428@pay,Mumbai,Maharashtra,Net Banking,MacBook,Safari,4503,45030,9,2021-11-06,1732
USR0205,Shravya Johal,Male,32,Business,28570,9664144430,shravya.johal240@gmail.com,ACC7603978731,shravya182@pay,Delhi,Delhi,Net Banking,Tablet,Safari,5003,40024,10,2019-02-03,2739
USR0206,Warinder Subramaniam,Female,52,Government Employee,162093,9831214948,warinder.subramaniam788@gmail.com,ACC8382963909,warinder569@pay,Chennai,Tamil Nadu,Debit Card,MacBook,Chrome,6529,78348,16,2020-09-29,2135
USR0207,Gautami Natt,Male,46,Business,111377,8462857839,gautami.natt459@gmail.com,ACC4487036345,gautami224@pay,Bangalore,Karnataka,Wallet,Windows Laptop,Safari,1859,16731,13,2020-11-23,2080
USR0208,Viraj Hari,Male,21,Freelancer,111964,3072022401,viraj.hari297@gmail.com,ACC6018142572,viraj730@pay,Jaipur,Rajasthan,Credit Card,Windows Laptop,Edge,7528,60224,11,2026-01-17,199
USR0209,Banjeet Khosla,Female,21,Business,247291,3309762377,banjeet.khosla728@gmail.com,ACC4719780110,banjeet265@pay,Hyderabad,Telangana,Debit Card,Windows Laptop,Firefox,6737,114529,22,2020-09-17,2147
USR0210,Gunbir Bhargava,Male,54,Business,184577,9402228176,gunbir.bhargava394@gmail.com,ACC2941289685,gunbir658@pay,Kolkata,West Bengal,UPI,MacBook,Edge,6191,99056,21,2019-04-12,2671
USR0211,Aachal Barad,Female,38,Freelancer,20648,8388633943,aachal.barad758@gmail.com,ACC9470321015,aachal660@pay,Bangalore,Karnataka,Credit Card,Android,Safari,2284,41112,13,2023-05-19,1173
USR0212,Farhan Lal,Female,35,Government Employee,237145,4283860779,farhan.lal355@gmail.com,ACC8956094389,farhan817@pay,Delhi,Delhi,Credit Card,Android,Chrome,1315,24985,7,2023-06-15,1146
USR0213,Charita Karnik,Male,28,Accountant,139673,5905138394,charita.karnik991@gmail.com,ACC2837384013,charita715@pay,Chennai,Tamil Nadu,Debit Card,Windows Laptop,Firefox,7663,99619,9,2022-08-25,1440
USR0214,Vasatika Edwin,Female,34,Software Engineer,117476,9068035016,vasatika.edwin63@gmail.com,ACC6300607425,vasatika681@pay,Hyderabad,Telangana,UPI,Android,Chrome,2248,44960,9,2024-03-04,883
USR0215,Abhiram Gola,Male,55,Teacher,156169,1774452824,abhiram.gola19@gmail.com,ACC9624563057,abhiram361@pay,Ahmedabad,Gujarat,UPI,MacBook,Firefox,4413,30891,14,2024-05-13,813
USR0216,Aditya Jaggi,Female,23,Software Engineer,47053,9359263745,aditya.jaggi386@gmail.com,ACC9078786223,aditya150@pay,Pune,Maharashtra,Net Banking,iPhone,Firefox,1060,5300,12,2019-07-02,2590
USR0217,Anay Bandi,Female,40,Teacher,184647,8891204933,anay.bandi951@gmail.com,ACC8243746556,anay890@pay,Hyderabad,Telangana,Debit Card,Android,Chrome,1646,13168,19,2024-04-12,844
USR0218,Ridhi Pall,Female,45,Government Employee,227376,0305055502,ridhi.pall263@gmail.com,ACC1361845490,ridhi576@pay,Hyderabad,Telangana,Wallet,Tablet,Edge,6881,34405,16,2024-06-26,769
USR0219,Harita Bhakta,Male,51,Freelancer,153568,7355850604,harita.bhakta775@gmail.com,ACC6977525103,harita671@pay,Mumbai,Maharashtra,UPI,iPhone,Safari,3661,29288,14,2020-01-28,2380
USR0220,Nikita Barad,Female,58,Freelancer,38615,5847721060,nikita.barad920@gmail.com,ACC5199176431,nikita379@pay,Jaipur,Rajasthan,Credit Card,iPhone,Safari,7551,135918,18,2019-11-19,2450
USR0221,Ishaan Kar,Male,48,Software Engineer,24375,4374828501,ishaan.kar79@gmail.com,ACC5354209613,ishaan230@pay,Kochi,Kerala,UPI,Android,Safari,4650,65100,20,2023-09-17,1052
USR0222,Warhi Sethi,Female,62,Lawyer,41607,2627404453,warhi.sethi560@gmail.com,ACC3645901955,warhi294@pay,Jaipur,Rajasthan,UPI,Windows Laptop,Chrome,4688,51568,11,2019-12-02,2437
USR0223,Tarak Upadhyay,Female,43,Freelancer,186276,4465650758,tarak.upadhyay327@gmail.com,ACC8295757364,tarak757@pay,Bangalore,Karnataka,Debit Card,Android,Firefox,1206,21708,10,2025-03-17,505
USR0224,Siya Bandi,Female,57,Freelancer,34425,8359710187,siya.bandi692@gmail.com,ACC4181102664,siya132@pay,Delhi,Delhi,UPI,iPhone,Chrome,1842,36840,18,2023-05-03,1189
USR0225,Orinder Chahal,Female,28,Government Employee,53274,4301668014,orinder.chahal760@gmail.com,ACC4807122420,orinder799@pay,Delhi,Delhi,UPI,Windows Laptop,Safari,2728,19096,15,2024-09-26,677
USR0226,Irya Mittal,Male,49,Accountant,153898,6810847876,irya.mittal66@gmail.com,ACC3434757387,irya386@pay,Pune,Maharashtra,Debit Card,Windows Laptop,Chrome,7825,62600,14,2022-07-03,1493
USR0227,Urvashi Bala,Male,20,Student,84107,8199941158,urvashi.bala493@gmail.com,ACC6858234447,urvashi952@pay,Chennai,Tamil Nadu,Debit Card,iPhone,Chrome,5029,90522,14,2022-09-26,1408
USR0228,Yagnesh Das,Female,33,Lawyer,208819,0959223728,yagnesh.das287@gmail.com,ACC4547630097,yagnesh595@pay,Pune,Maharashtra,Credit Card,Android,Chrome,1969,23628,8,2021-06-04,1887
USR0229,Aarav Chaudhary,Female,22,Accountant,247025,4544070091,aarav.chaudhary802@gmail.com,ACC8923555411,aarav345@pay,Delhi,Delhi,UPI,Tablet,Safari,565,9040,13,2024-05-21,805
USR0230,Adya Devan,Female,54,Business,213875,9091358227,adya.devan258@gmail.com,ACC7287517250,adya615@pay,Kochi,Kerala,Net Banking,iPhone,Firefox,1733,8665,20,2023-02-24,1257
USR0231,Tanmayi Sodhi,Male,32,Designer,110812,8071182023,tanmayi.sodhi983@gmail.com,ACC2438888667,tanmayi787@pay,Chennai,Tamil Nadu,Net Banking,Windows Laptop,Chrome,2180,26160,20,2024-01-16,931
USR0232,Theodore Puri,Female,21,Doctor,206555,1578106649,theodore.puri105@gmail.com,ACC9141445255,theodore479@pay,Delhi,Delhi,UPI,Tablet,Chrome,4640,41760,19,2025-09-08,330
USR0233,Rajata Lall,Male,55,Freelancer,36327,7242392257,rajata.lall688@gmail.com,ACC5141285960,rajata252@pay,Kolkata,West Bengal,Credit Card,Windows Laptop,Edge,7060,120020,17,2020-09-05,2159
USR0234,Tara Gola,Female,46,Business,81239,6513599089,tara.gola976@gmail.com,ACC1870644102,tara808@pay,Bangalore,Karnataka,Wallet,Android,Firefox,1365,13650,21,2023-07-11,1120
USR0235,Pushti Mohanty,Female,38,Lawyer,51650,4349320696,pushti.mohanty376@gmail.com,ACC6186758088,pushti325@pay,Jaipur,Rajasthan,Net Banking,Windows Laptop,Chrome,1240,12400,16,2025-10-16,292
USR0236,Rachita Oak,Male,31,Government Employee,58882,5619547287,rachita.oak738@gmail.com,ACC6822870815,rachita535@pay,Bangalore,Karnataka,UPI,Windows Laptop,Edge,7218,72180,7,2026-04-11,115
USR0237,Nicholas Bansal,Female,46,Designer,216104,6972297710,nicholas.bansal265@gmail.com,ACC5701809264,nicholas114@pay,Jaipur,Rajasthan,Debit Card,Android,Chrome,1005,12060,11,2026-04-15,111
USR0238,Ranveer Korpal,Male,43,Government Employee,199905,2620549849,ranveer.korpal606@gmail.com,ACC7812328180,ranveer949@pay,Bangalore,Karnataka,UPI,Android,Chrome,2119,40261,11,2023-04-05,1217
USR0239,Harish Desai,Male,39,Software Engineer,31192,7569991977,harish.desai61@gmail.com,ACC7759781156,harish851@pay,Ahmedabad,Gujarat,Net Banking,MacBook,Chrome,3635,65430,12,2018-09-14,2881
USR0240,Nathaniel Sekhon,Female,31,Doctor,92084,6523540977,nathaniel.sekhon466@gmail.com,ACC4794276323,nathaniel45@pay,Delhi,Delhi,Wallet,Tablet,Firefox,5802,81228,22,2021-02-23,1988
USR0241,Mekhala Chand,Female,53,Accountant,35985,1951729026,mekhala.chand296@gmail.com,ACC2645038111,mekhala439@pay,Bangalore,Karnataka,Debit Card,Tablet,Firefox,5667,28335,19,2025-10-13,295
USR0242,Atharv Kalla,Female,48,Designer,224848,5706941714,atharv.kalla362@gmail.com,ACC7452729913,atharv407@pay,Ahmedabad,Gujarat,Credit Card,iPhone,Chrome,3112,37344,7,2025-04-29,462
USR0243,Ekaraj Swaminathan,Female,21,Accountant,158787,0717467817,ekaraj.swaminathan795@gmail.com,ACC1685583357,ekaraj263@pay,Pune,Maharashtra,Debit Card,Windows Laptop,Chrome,6759,81108,19,2025-06-23,407
